"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000085117",3114.20548141785,1.42947650464285,0.0547746244430018,26.0974222859411,3.89988922703136e-150,3.56997313217318e-148,"CD82","3732","CD82 molecule"
"ENSG00000101290",1758.73428502496,1.54280726941469,0.0591378486076551,26.0883225504248,4.94676641869079e-150,4.50033601720153e-148,"CDS2","8760","CDP-diacylglycerol synthase 2"
"ENSG00000109189",2091.9060865614,1.46011820339541,0.0559766937895174,26.0843952107232,5.48125571336805e-150,4.95599673028334e-148,"USP46","64854","ubiquitin specific peptidase 46"
"ENSG00000117143",1623.79807423536,-1.69881909640316,0.0653660680565071,-25.9893113799438,6.54089549597968e-149,5.87803157437491e-147,"UAP1","6675","UDP-N-acetylglucosamine pyrophosphorylase 1"
"ENSG00000109321",3907.19054249844,7.47916568575078,0.288067503948617,25.9632398074475,1.28882642605324e-148,1.15119538588925e-146,"AREG","374","amphiregulin"
"ENSG00000113810",918.429735878976,-1.98566035845389,0.076607888477742,-25.9197896967335,3.9851052763876e-148,3.53810129900002e-146,"SMC4","10051","structural maintenance of chromosomes 4"
"ENSG00000145386",450.26224000273,-3.10889812494427,0.120040920618357,-25.8986528004756,6.89652488598415e-148,6.08628645327152e-146,"CCNA2","890","cyclin A2"
"ENSG00000151617",710.546799779895,2.15452232884521,0.0832907845549978,25.8674754999163,1.54743326079103e-147,1.35750424985346e-145,"EDNRA","1909","endothelin receptor type A"
"ENSG00000110047",3014.55720899113,-1.20897759513492,0.0467677335783249,-25.8506774357618,2.39079917960147e-147,2.08494664550097e-145,"EHD1","10938","EH domain containing 1"
"ENSG00000151012",4009.60870282584,1.45380413988404,0.0563313189334224,25.8080969416371,7.19293567635981e-147,6.23585211754064e-145,"SLC7A11","23657","solute carrier family 7 member 11"
"ENSG00000196230",17874.1195224617,-1.05868183027206,0.0411586159670732,-25.7219978222544,6.63390684473173e-146,5.71757421506761e-144,"TUBB","203068","tubulin beta class I"
"ENSG00000100219",1292.73730450521,-1.7535182409165,0.0683097894557383,-25.670087038589,2.52319162574799e-145,2.16202315001592e-143,"XBP1","7494","X-box binding protein 1"
"ENSG00000130340",2836.38350867057,1.3252368810321,0.0516721534716184,25.6470224675271,4.56411382463979e-145,3.88820286401972e-143,"SNX9","51429","sorting nexin 9"
"ENSG00000182718",28278.3402998713,-0.988251215376059,0.0385656408495944,-25.6251729157109,7.99815858603687e-145,6.77453225523054e-143,"ANXA2","302","annexin A2"
"ENSG00000158710",4951.47819637122,-1.05787565284671,0.0413543192093905,-25.5807778503216,2.49677710530239e-144,2.10271434159695e-142,"TAGLN2","8407","transgelin 2"
"ENSG00000164465",2941.35331768419,1.62321277603604,0.0634674460447864,25.5755174848316,2.85695445690429e-144,2.39237470374179e-142,"DCBLD1","285761","discoidin, CUB and LCCL domain containing 1"
"ENSG00000171241",406.777106119105,-3.16899768724806,0.124227298296865,-25.5096724366905,1.53971062930322e-143,1.28204831947293e-141,"SHCBP1","79801","SHC binding and spindle associated 1"
"ENSG00000091136",13741.7986166577,1.03363762591499,0.0405808202715603,25.4710875482075,4.12327209311764e-143,3.41397663530156e-141,"LAMB1","3912","laminin subunit beta 1"
"ENSG00000178105",1002.41705891287,1.80811839028462,0.0710165919990334,25.4605063322277,5.40065573360451e-143,4.44664045820465e-141,"DDX10","1662","DEAD-box helicase 10"
"ENSG00000116017",1240.61918348325,1.61349394130553,0.0634210249497992,25.4409944112807,8.88067628778033e-143,7.27130039607259e-141,"ARID3A","1820","AT-rich interaction domain 3A"
"ENSG00000122729",2756.95550510449,-1.26418730731256,0.0499551221109778,-25.3064601564602,2.71184386176072e-141,2.20813010136075e-139,"ACO1","48","aconitase 1"
"ENSG00000127955",1237.15518256482,1.61939777138836,0.0642144759921874,25.218577997668,2.5058709484442e-140,2.02920472737201e-138,"GNAI1","2770","G protein subunit alpha i1"
"ENSG00000166833",556.856531079937,-2.37829288212797,0.0943256741323503,-25.2136324919443,2.83924526112322e-140,2.28660091029694e-138,"NAV2","89797","neuron navigator 2"
"ENSG00000050405",2131.92988407929,-1.5595041545914,0.0620491092152999,-25.1333850608586,2.1473625642565e-139,1.71999073217458e-137,"LIMA1","51474","LIM domain and actin binding 1"
"ENSG00000128965",2124.44876634206,1.40556424643905,0.0559821207668869,25.1073776267231,4.13128747057857e-139,3.29118458061551e-137,"CHAC1","79094","ChaC glutathione specific gamma-glutamylcyclotransferase 1"
"ENSG00000119139",934.406871097792,-1.97322411638874,0.0786211043591753,-25.0978936568252,5.24375766735658e-139,4.15497314524201e-137,"TJP2","9414","tight junction protein 2"
"ENSG00000138764",921.332962951573,1.91563311367588,0.0764403461309794,25.0604976381644,1.34151791070252e-138,1.05728828705528e-136,"CCNG2","901","cyclin G2"
"ENSG00000169826",1948.50883733891,1.75776345273444,0.0702045124338963,25.0377560044951,2.37349800448926e-138,1.86067093564695e-136,"CSGALNACT2","55454","chondroitin sulfate N-acetylgalactosaminyltransferase 2"
"ENSG00000022840",1812.56672576679,-1.39013017849682,0.0556427622617518,-24.983126681552,9.32636772989194e-138,7.27259299487552e-136,"RNF10","9921","ring finger protein 10"
"ENSG00000075213",5605.07446406258,1.13270774578222,0.0455250143651549,24.8809969986347,1.19489971605373e-136,9.26864842905259e-135,"SEMA3A","10371","semaphorin 3A"
"ENSG00000184117",601.648439964638,-2.19696953727373,0.0885452918043071,-24.811816557443,6.68404285691344e-136,5.15756144634504e-134,"NIPSNAP1","8508","nipsnap homolog 1"
"ENSG00000112186",594.764952135933,-2.53736074344175,0.102393457120192,-24.7804968677181,1.45499850804747e-135,1.11686291727102e-133,"CAP2","10486","cyclase associated actin cytoskeleton regulatory protein 2"
"ENSG00000112245",6125.61860488633,1.14057903781391,0.0461089583372873,24.7366038822774,4.3210510473299e-135,3.29967100184187e-133,"PTP4A1","7803","protein tyrosine phosphatase type IVA, member 1"
"ENSG00000197594",381.182790486167,-3.0633436099757,0.123854621870037,-24.7333814735644,4.68017162597353e-135,3.55548295997928e-133,"ENPP1","5167","ectonucleotide pyrophosphatase/phosphodiesterase 1"
"ENSG00000172216",1647.22428540748,1.9700271413148,0.0797054379888728,24.7163454718086,7.13658511063099e-135,5.39379442874254e-133,"CEBPB","1051","CCAAT enhancer binding protein beta"
"ENSG00000112893",4969.97864352219,1.16532397137284,0.0471548209921709,24.7127217716788,7.8063584759838e-135,5.86990363362496e-133,"MAN2A1","4124","mannosidase alpha class 2A member 1"
"ENSG00000095303",4934.95564410681,1.44995612063548,0.0587754228362504,24.6694290005381,2.2774268840134e-134,1.70379276226343e-132,"PTGS1","5742","prostaglandin-endoperoxide synthase 1"
"ENSG00000013810",552.986640142839,-2.54495894949164,0.10331986081831,-24.6318464749676,5.76035496586566e-134,4.2876823983297e-132,"TACC3","10460","transforming acidic coiled-coil containing protein 3"
"ENSG00000166086",1065.59139838825,-1.65755720343469,0.0674223912477161,-24.5846694660335,1.84276811887205e-133,1.36475962492142e-131,"JAM3","83700","junctional adhesion molecule 3"
"ENSG00000163110",1686.05792564461,-1.59121459289728,0.0647776280941925,-24.5642614543328,3.04534002146738e-133,2.24411106181931e-131,"PDLIM5","10611","PDZ and LIM domain 5"
"ENSG00000150471",361.934827073375,4.01054310973077,0.163786565581623,24.4863984752896,2.06226945139439e-132,1.51212573008212e-130,"ADGRL3","23284","adhesion G protein-coupled receptor L3"
"ENSG00000126787",369.945435388785,-3.10771858188581,0.127266681311331,-24.4189488549908,1.07604764279914e-131,7.85088621761074e-130,"DLGAP5","9787","DLG associated protein 5"
"ENSG00000174780",2113.12662726014,-1.48883912802081,0.0610140113510603,-24.4015939134764,1.64483845037787e-131,1.19416892027927e-129,"SRP72","6731","signal recognition particle 72"
"ENSG00000057608",3760.72007296674,-1.11098041985966,0.0455393837897031,-24.3960354182671,1.88417474990999e-131,1.36122389530262e-129,"GDI2","2665","GDP dissociation inhibitor 2"
"ENSG00000180801",1754.25149799141,-1.79259333189295,0.0735280599673042,-24.3797175213118,2.80699818071771e-131,2.01802630182525e-129,"ARSJ","79642","arylsulfatase family member J"
"ENSG00000130176",930.891057346889,-1.89412540586806,0.077715268136415,-24.3726291022154,3.33740648533548e-131,2.38770372722691e-129,"CNN1","1264","calponin 1"
"ENSG00000070669",959.561594045913,-2.13885806175329,0.0878714955196354,-24.3407495127399,7.26435672178979e-131,5.1720816118714e-129,"ASNS","440","asparagine synthetase (glutamine-hydrolyzing)"
"ENSG00000085832",605.654170098824,-2.0867969771991,0.0858107012912899,-24.3186099844975,1.24601345462928e-130,8.8287241799646e-129,"EPS15","2060","epidermal growth factor receptor pathway substrate 15"
"ENSG00000182871",6966.04805606542,1.04719561629189,0.0431513612519452,24.267962490863,4.27344848163396e-130,3.0134968288192e-128,"COL18A1","80781","collagen type XVIII alpha 1 chain"
"ENSG00000183955",461.365005299309,-2.45277601862224,0.101351264924804,-24.2007440207287,2.18495773869106e-129,1.53342415013471e-127,"KMT5A","387893","lysine methyltransferase 5A"
"ENSG00000137872",1248.4907971535,1.80789895930594,0.0747811000291512,24.1758807854014,3.99091532396303e-129,2.78758815377095e-127,"SEMA6D","80031","semaphorin 6D"
"ENSG00000120802",815.817509505704,-1.92923573290443,0.0798965352181701,-24.146675793091,8.09183235450703e-129,5.62535024720399e-127,"TMPO","7112","thymopoietin"
"ENSG00000176619",2255.35802338392,-1.25066284643513,0.0518521053904938,-24.1198083861108,1.54925977085616e-128,1.07197138511164e-126,"LMNB2","84823","lamin B2"
"ENSG00000143248",679.495343922114,2.03805120058779,0.0845080266955405,24.116658266443,1.67176965178748e-128,1.15133369757214e-126,"RGS5","8490","regulator of G protein signaling 5"
"ENSG00000138778",450.871623803202,-2.60090358355695,0.107886183834651,-24.1078467243143,2.06827113481997e-128,1.41777581325473e-126,"CENPE","1062","centromere protein E"
"ENSG00000136108",749.956363794828,-2.02783183745919,0.0841211187386834,-24.1060968739433,2.15754066175174e-128,1.47212195707857e-126,"CKAP2","26586","cytoskeleton associated protein 2"
"ENSG00000132510",1120.05262837464,2.03191724752441,0.0843251905615257,24.0962070052113,2.7393897236021e-128,1.86051270720957e-126,"KDM6B","23135","lysine demethylase 6B"
"ENSG00000206538",1272.58071138268,-1.63652025657261,0.0679238777672347,-24.0934456389656,2.92818863852652e-128,1.97961670433963e-126,"VGLL3","389136","vestigial like family member 3"
"ENSG00000138160",450.256121980529,-2.57259579574667,0.106782846287479,-24.0918451341967,3.04350745337592e-128,2.04818323506184e-126,"KIF11","3832","kinesin family member 11"
"ENSG00000183087",7251.69353875924,-1.28493645300031,0.0533739692460272,-24.0742157863021,4.6567056736672e-128,3.1195694644776e-126,"GAS6","2621","growth arrest specific 6"
"ENSG00000138685",3034.69182901513,1.52420420876815,0.0634942657150731,24.0053836610684,2.44314735563395e-127,1.62928080214177e-125,"FGF2","2247","fibroblast growth factor 2"
"ENSG00000196954",1646.04498038007,1.47071757764833,0.0612758547890787,24.0015840286647,2.67687286880866e-127,1.77710596128388e-125,"CASP4","837","caspase 4"
"ENSG00000103241",3621.65221195857,1.20921997385633,0.0505707425588374,23.9114537906862,2.32802479295372e-126,1.53858427796197e-124,"FOXF1","2294","forkhead box F1"
"ENSG00000170017",5496.29709942867,-1.21291838803967,0.0507353274105608,-23.9067815257106,2.60367693734669e-126,1.71307994208105e-124,"ALCAM","214","activated leukocyte cell adhesion molecule"
"ENSG00000152578",320.281587756857,4.7925475963607,0.20058934573307,23.8923337570395,3.67966735242782e-126,2.41026388622583e-124,"GRIA4","2893","glutamate ionotropic receptor AMPA type subunit 4"
"ENSG00000077238",1496.22837370371,1.84493643105581,0.0773561329463632,23.8499051178663,1.01493806996142e-125,6.6186536615449e-124,"IL4R","3566","interleukin 4 receptor"
"ENSG00000130227",1119.09057857363,-1.53811627948404,0.064564660504506,-23.8228818592905,1.93497491416185e-125,1.25628459404922e-123,"XPO7","23039","exportin 7"
"ENSG00000124795",1373.42152304554,-1.49727045992455,0.0628971099923981,-23.805075624389,2.95907514804274e-125,1.91275655841464e-123,"DEK","7913","DEK proto-oncogene"
"ENSG00000137807",569.129258708053,-2.41742148084417,0.101650559094196,-23.7816840594456,5.16766441335591e-125,3.32580952506722e-123,"KIF23","9493","kinesin family member 23"
"ENSG00000133657",7582.2834927043,1.11916996010792,0.0470619455754189,23.7807839523847,5.27967320233454e-125,3.38312276765245e-123,"ATP13A3","79572","ATPase 13A3"
"ENSG00000105894",2459.30427166169,1.24018258399194,0.0523204603617229,23.7035869986198,3.31130886627778e-124,2.11264372602606e-122,"PTN","5764","pleiotrophin"
"ENSG00000164050",1279.7844491408,1.61109105914439,0.0680399175051618,23.6786157041146,5.98940049128501e-124,3.80481829485166e-122,"PLXNB1","5364","plexin B1"
"ENSG00000169679",337.231679499979,-3.03236821341265,0.128306142850943,-23.6338506172338,1.73024873560272e-123,1.09443801997051e-121,"BUB1","699","BUB1 mitotic checkpoint serine/threonine kinase"
"ENSG00000026025",27065.0508484239,-0.912827155225278,0.0386345654565886,-23.6272142429289,2.02458770265732e-123,1.27514416930614e-121,"VIM","7431","vimentin"
"ENSG00000058668",11001.8331862377,-1.2110996648402,0.0512947026696042,-23.6106186761829,2.99827020125703e-123,1.8803619670692e-121,"ATP2B4","493","ATPase plasma membrane Ca2+ transporting 4"
"ENSG00000244405",708.442649750106,-1.94726997860361,0.0824915538757608,-23.6056891537813,3.3690153128827e-123,2.10392151191802e-121,"ETV5","2119","ETS variant 5"
"ENSG00000137962",747.210466132633,-2.18043253920187,0.0923899184677885,-23.6003297260411,3.82418506885152e-123,2.37809449555839e-121,"ARHGAP29","9411","Rho GTPase activating protein 29"
"ENSG00000235162",2094.46407356622,-1.58967533121491,0.0673979774959842,-23.5863951749833,5.31587068192823e-123,3.2918194163974e-121,"C12orf75","387882","chromosome 12 open reading frame 75"
"ENSG00000180398",6314.02540084802,-0.968905072908948,0.041132919854966,-23.5554654599112,1.10347180519255e-122,6.80458889745932e-121,"MCFD2","90411","multiple coagulation factor deficiency 2"
"ENSG00000188229",4439.01233276079,-1.17289193015562,0.0497935167836874,-23.5551133142672,1.1126796274859e-122,6.83278014578631e-121,"TUBB4B","10383","tubulin beta 4B class IVb"
"ENSG00000126247",4295.38198573447,-1.12665802000128,0.0479216958730199,-23.5103954373115,3.19312301162791e-122,1.95270734213162e-120,"CAPNS1","826","calpain small subunit 1"
"ENSG00000177283",725.828163002343,1.92278426754475,0.0818341357321277,23.4961150422448,4.46933943656514e-122,2.72186465355773e-120,"FZD8","8325","frizzled class receptor 8"
"ENSG00000106546",1554.54278579126,1.74256160802776,0.0741982448537773,23.4852133155148,5.77646464748336e-122,3.50343769442839e-120,"AHR","196","aryl hydrocarbon receptor"
"ENSG00000138180",359.368768496895,-3.18369269386694,0.135565739089207,-23.484493318566,5.87514895261263e-122,3.54868628129529e-120,"CEP55","55165","centrosomal protein 55"
"ENSG00000148700",4285.82315131084,0.987803436221493,0.0420932447732127,23.4670299603539,8.85903871588803e-122,5.32916377937787e-120,"ADD3","120","adducin 3"
"ENSG00000076382",405.631109926366,-2.7353320866947,0.116590497699595,-23.4610207578194,1.02031196657463e-121,6.11274705828329e-120,"SPAG5","10615","sperm associated antigen 5"
"ENSG00000184743",1576.71654061342,-1.67301179959013,0.0713119463959746,-23.4604702878306,1.03359833730131e-121,6.16727623285289e-120,"ATL3","25923","atlastin GTPase 3"
"ENSG00000154380",2793.82588213183,-1.19258973688422,0.0508599236696392,-23.4485160581578,1.3688000565067e-121,8.13442549709508e-120,"ENAH","55740","ENAH, actin regulator"
"ENSG00000197063",1329.11793708827,1.50802309723363,0.0643482376510862,23.4353441878323,1.86501373109603e-121,1.10387840838929e-119,"MAFG","4097","MAF bZIP transcription factor G"
"ENSG00000206053",1065.6150476661,-1.55143336952369,0.0663293034836261,-23.3898637260178,5.41958907235373e-121,3.19495614993397e-119,"JPT2","90861","Jupiter microtubule associated homolog 2"
"ENSG00000102996",367.71965591051,3.29631501663336,0.140991826259796,23.3794759886255,6.9128113442614e-121,4.05900452556672e-119,"MMP15","4324","matrix metallopeptidase 15"
"ENSG00000114850",6573.62781699394,-1.22649686024875,0.0524738523715286,-23.3734861234282,7.95383086374914e-121,4.65172854245773e-119,"SSR3","6747","signal sequence receptor subunit 3"
"ENSG00000006468",1084.58824621265,1.63286372453091,0.0699908954749388,23.329658999942,2.21747876886559e-120,1.29174711840084e-118,"ETV1","2115","ETS variant 1"
"ENSG00000144959",842.046399250896,-1.75491947641885,0.0752295065840306,-23.3275420257957,2.32995119349661e-120,1.35192207439973e-118,"NCEH1","57552","neutral cholesterol ester hydrolase 1"
"ENSG00000150636",342.248144196322,3.13690163016324,0.134608556422401,23.3038798835317,4.04935718396506e-120,2.34036965401086e-118,"CCDC102B","79839","coiled-coil domain containing 102B"
"ENSG00000139734",376.886782058311,-3.00416047354905,0.129060252688207,-23.2771934888948,7.54767991494029e-120,4.34522291353086e-118,"DIAPH3","81624","diaphanous related formin 3"
"ENSG00000114796",586.82411052868,2.29706369418453,0.0986860211366689,23.276485035336,7.67340998761891e-120,4.40041698044854e-118,"KLHL24","54800","kelch like family member 24"
